pitcher_name,pitch_type,pitches,avg_release_speed,avg_release_spin_rate,whiff_rate,weak_contact_rate,whiff_or_weak_rate,mean_pitcher_run_value,pitch_label,pitcher_total_pitches,usage_rate,in_arsenal,arsenal_size
Lucas Giolito,CH,534,81.66142322097377,1672.6685393258426,0.14794007490636704,0.12172284644194757,0.2696629213483146,-4.49438202247203e-05,changeup (CH),2368,0.22550675675675674,True,4
Lucas Giolito,CU,82,78.63780487804878,2471.048780487805,0.06097560975609756,0.07317073170731707,0.13414634146341464,-0.009646341463414634,curveball (CU),2368,0.03462837837837838,True,4
Lucas Giolito,PO,1,94.1,2272.0,0.0,0.0,0.0,-0.044,PO (PO),2368,0.0004222972972972973,False,4
Luis Castillo,FF,1383,94.97252349963847,2211.2367256637167,0.15112075198843095,0.09399855386840203,0.24511930585683298,0.008187997107736805,4-seam fastball (FF),2988,0.46285140562248994,True,4
Luis Castillo,SI,656,94.8202743902439,2034.9285714285713,0.054878048780487805,0.14329268292682926,0.19817073170731708,6.097560975609677e-05,sinker (SI),2988,0.21954484605087016,True,4
Luis Castillo,SL,609,84.48292282430214,2249.0794701986756,0.1592775041050903,0.07060755336617405,0.22988505747126436,0.0013431855500821012,slider (SL),2988,0.20381526104417672,True,4
Luis Castillo,CH,340,87.16882352941177,1970.1951219512196,0.10882352941176471,0.11176470588235295,0.22058823529411764,-0.01051764705882353,changeup (CH),2988,0.11378848728246319,True,4
Luis Severino,FF,766,96.10365535248042,2284.1945169712794,0.10966057441253264,0.07702349869451697,0.1866840731070496,-0.002900783289817233,4-seam fastball (FF),2731,0.280483339436104,True,6
Luis Severino,ST,677,84.54076809453471,2579.991137370753,0.09896602658788774,0.10635155096011817,0.20531757754800592,-0.0004047267355982282,sweeper (ST),2731,0.24789454412303186,True,6
Luis Severino,SI,551,95.62649727767695,2124.9963702359346,0.05263157894736842,0.16152450090744103,0.21415607985480944,0.0038892921960072585,sinker (SI),2731,0.20175759794946907,True,6
Luis Severino,FC,481,93.23721413721414,2286.6569646569646,0.07484407484407485,0.11434511434511435,0.1891891891891892,0.007792099792099792,cutter (FC),2731,0.1761259611863786,True,6
