pitcher_name,CH,CS,CU,FC,FF,FS,KC,SI,SL,ST,SV
Drew Rasmussen,0.0,0.0,-0.07837833687439938,-0.007965962409082188,-0.21416362300350453,0.0,0.0,0.22735828309990672,0.0,0.09557548212846209,0.0
Dustin May,0.0,0.0,0.0,-0.04611878743386971,-0.11289575465054316,0.0,0.0,0.15570896169709178,0.0,0.013201547691062078,0.0
Dylan Cease,-0.01670550244180646,0.0,0.0,0.0,-0.05474876896566866,0.0,-0.09657269698185653,0.03105200366042218,0.0838098959509336,0.05316506877797602,0.0
Eduardo Rodriguez,0.1710268489205519,0.0,-0.05276856233045612,0.1514854650482231,0.057980341556369795,0.0,0.0,-0.246468886409288,-0.07962549710879535,0.0,0.0
Edward Cabrera,-0.07952512680272997,0.0,-0.06468997279207106,0.0,-0.055970093942347754,0.0,0.0,0.0781712911705678,0.1220139023665811,0.0,0.0
Erick Fedde,-0.20659641167947213,0.0,0.0,-0.07566156185113933,0.0,0.0,0.0,0.16267157826003045,0.0,0.12919326818079443,0.0
Framber Valdez,0.16320312623228245,0.0,0.02865807827318711,0.0,0.0,0.0,0.0,-0.13723120524278196,-0.05660757626759243,0.0,0.0
Freddy Peralta,-0.08368049626118529,0.001460422132370971,-0.011441757700713215,0.0,-0.028620957101539047,0.0,0.0,0.0,0.10696657371200133,0.015316215219065453,0.0
Garrett Crochet,0.05689838577787159,0.0,0.0,0.06522576020452871,0.12738380157751142,0.0,0.0,-0.24669216791340942,0.0,-0.003250919511296294,0.0
Gavin Williams,0.0,0.0,-0.22249712295287605,0.013064230823990641,-0.10055145745741127,0.0,0.0,0.08244268571222967,0.0,0.226819335027352,0.0
Germán Márquez,-0.04218168407106933,0.0,0.0,0.0,-0.08032336704891181,0.0,-0.03950771233318489,0.015706925011666092,0.14630583844150036,0.0,0.0
Hunter Brown,-0.17061521027170007,0.0,0.0,-0.022995438741300618,-0.1288346604956228,0.0,-0.07624157389409497,0.23843013511291308,0.16025674828980566,0.0,0.0
JP Sears,0.16786061946285152,0.0,0.03208845611089361,0.0,0.08445290751144337,0.0,0.0,-0.042406931914645916,-0.06472657553010983,-0.18368087433851468,0.0
Jack Flaherty,-0.032063231489273265,0.0,0.0,0.0,0.05310170984987317,0.0,-0.020840927760601917,0.004676244872543006,-0.004873795472540833,0.0,0.0
Jack Leiter,-0.12017238422406218,0.0,-0.08396989152083416,0.0,0.0031126865705104066,0.0,0.0,0.026178014322332778,0.17400778436988398,0.0,0.0
Jacob deGrom,-0.15491025585171161,0.0,-0.06517591727412861,0.0,0.0791828233597425,0.0,0.0,0.0,0.14090334976609778,0.0,0.0
Jake Irvin,-0.09346929987741613,0.0,-0.06472643956682839,0.02890656678038215,-0.13821387973004154,0.0,0.0,0.22634734162892725,0.04157478525733876,0.0,0.0
Jeffrey Springs,0.3037141849993588,0.0,0.0,0.036513251258699454,-0.004077391989466471,0.0,0.0,0.0,-0.24811144047633604,-0.08803860379225598,0.0
Jesús Luzardo,0.18315527567459255,0.0,0.0,0.0,0.1735415303998391,0.0,0.0,-0.1867865255457247,0.0639275186543182,-0.23383779918302508,0.0
Joe Ryan,0.0,0.0,0.0,0.0,-0.07421052485446614,-0.09908180872808386,-0.024977210538100647,0.11214024305998962,0.02207831222472781,0.06312275964591038,0.0
Jose Quintana,0.2583845548145671,0.0,0.1859850808965793,0.0,0.016807326819323454,0.0,0.0,-0.11229667575761765,0.0,0.0,-0.3488802867728525
José Berríos,-0.10316933145718657,0.0,0.0,-0.07582268194741547,-0.13616444011420437,0.0,0.0,0.21238231069560434,0.0,0.0,0.1015582669933547
José Soriano,0.0,0.0,0.0,0.0,-0.0633740756517816,-0.12086090509853052,0.07254377712902596,0.03313776807736646,0.08589118218402991,0.0,0.0
Justin Verlander,-0.10435092947956769,0.0,-0.006947329615803336,0.0,0.045533240676250517,0.0,0.0,0.0,-0.02727158639500317,0.08888082727139941,0.0
Kevin Gausman,0.0,0.0,0.0,0.0,-0.04408525300099307,-0.05151449451738459,0.0,0.0,0.09552240123549836,0.0,0.0
