pitcher_name,CH,CS,CU,FC,FF,FS,KC,SI,SL,ST,SV
Kyle Freeland,0.04336156018331604,0.0,0.0,0.13271641055408887,0.11210191502779224,0.0,0.11013965228255602,0.033758939708614245,0.0,0.0597596638885962,0.0
Kyle Hendricks,0.18001195778837656,0.0,0.08312847194473055,0.0,0.4693027300522954,0.0,0.0,0.24440684690821693,0.0,0.0,0.0
Logan Allen,0.12209136152676404,0.0,0.0,0.051321061942056316,0.095248881108487,0.0,0.0,0.05552546415349681,0.0,0.1065981426095352,0.0
Logan Gilbert,0.0,0.0,0.03589458076269602,0.0,0.09471480262484912,0.12100430472231148,0.0,0.0,0.1033430962264444,0.0,0.0
Logan Webb,0.07945515702598718,0.0,0.0,0.037982834351176574,0.05114272370594635,0.0,0.0,0.11998009147984413,0.0,0.1061932462477685,0.0
Lucas Giolito,0.12598240021219229,0.0,0.08035821900035892,0.0,0.3010985956121137,0.0,0.0,0.0,0.3743530381335296,0.0,0.0
Luis Castillo,0.08122182412040223,0.0,0.0,0.0,0.04730106456402619,0.0,0.0,0.07937335821382649,0.07024528306424838,0.0,0.0
Luis Severino,0.05525052450049262,0.0,0.0,0.10590212584960956,0.0760274217151792,0.0,0.0,0.07975571354465702,0.020390666992143775,0.12355037704106972,0.0
MacKenzie Gore,0.12477054201307625,0.0,0.14855117151418956,0.03456753856508509,0.29396885867096895,0.0,0.0,0.0,0.07128916496868212,0.0,0.0
Matthew Boyd,0.13054832899510282,0.0,0.4184638196722634,0.0,0.30466976714257565,0.0,0.0,0.08026435196327467,0.1699194291502271,0.0,0.0
Matthew Liberatore,0.13589832126835702,0.0,0.07310470683236923,0.08652409646829254,0.17016038294917535,0.0,0.0,0.34972399394251225,0.17744196393719783,0.0,0.0
Max Fried,0.054599165935270144,0.0,0.07260782602059157,0.13455976745862852,0.05165801722383986,0.0,0.0,0.06093623485444256,0.016403819710739297,0.043065413467579514,0.0
Merrill Kelly,0.3739410003349452,0.0,0.10755285331733636,0.15084588092048232,0.19746831939498452,0.0,0.0,0.04120803078003257,0.03909570850633029,0.0,0.0
