pitcher_name,CH,CS,CU,FC,FF,FS,KC,SI,SL,ST,SV
Eduardo Rodriguez,-0.17673486069189992,0.0,-0.0784407184509273,0.23640198842337357,0.007846802675077674,0.0,0.0,0.009726259793396863,0.00019017487304050576,0.0,0.0
Edward Cabrera,0.09322566219709498,0.0,0.12928436218035286,0.0,0.011531751784938897,0.0,0.0,-0.21386100142955866,-0.020180774732828557,0.0,0.0
Erick Fedde,-0.16971687817466294,0.0,0.0,0.6839391979817028,0.0,0.0,0.0,-0.6764172110367842,0.0,0.10505065050035947,0.0
Framber Valdez,0.42496101388973573,0.0,0.42234642795870386,0.0,0.0,0.0,0.0,-0.8907694219806714,0.041328276732914795,0.0,0.0
Freddy Peralta,0.0360508160391423,0.018008799729144608,0.021434475737631443,0.0,-0.15969690585729024,0.0,0.0,0.0,0.06619957970498924,0.018003234646382545,0.0
Garrett Crochet,0.05138635714141848,0.0,0.0,-0.14019968185245874,0.0066780410077704605,0.0,0.0,-0.149604527101333,0.0,0.23562242079436269,0.0
Gavin Williams,0.0,0.0,0.18373086678678557,-0.13488377115821884,-0.07954960889210222,0.0,0.0,-0.026654477651512513,0.0,0.05998657478386665,0.0
Germán Márquez,-0.006452422943197009,0.0,0.0,0.0,-0.024694476419919287,0.0,0.20964710322108593,-0.16012753520563516,-0.01837266865233328,0.0,0.0
Hunter Brown,0.001629486455771753,0.0,0.0,-0.008816354196496332,0.03375374417969877,0.0,0.16015336840736863,-0.18079198673323923,-0.005928258113103685,0.0,0.0
JP Sears,-0.0016433966439248007,0.0,0.1372312458448318,0.0,-0.05541470302282622,0.0,0.0,-0.0531858928815587,-0.0007240032869976452,-0.012036749389521484,0.0
Jack Flaherty,0.0022465282765437087,0.0,0.0,0.0,-0.2383509408787699,0.0,0.2538419087305311,-0.017930013976666867,0.000192517848363407,0.0,0.0
Jack Leiter,0.06891774374075198,0.0,0.015285404628641731,0.0,0.010522557616224226,0.0,0.0,-0.07694965752664985,-0.0175745262641794,0.0,0.0
Jacob deGrom,0.02975548477970843,0.0,-0.021226502461713218,0.0,-0.06819271506071287,0.0,0.0,0.0,0.05966373274271754,0.0,0.0
Jake Irvin,-0.004658376192357546,0.0,-0.22999634745380754,-0.0715977469797526,-0.15067785731382238,0.0,0.0,0.432453325713533,0.026490737181037602,0.0,0.0
Jeffrey Springs,0.036038637754097186,0.0,0.0,-0.07484066663145042,0.48682263059170694,0.0,0.0,0.0,-0.3548457790614082,-0.09317482265294884,0.0
Jesús Luzardo,-0.20006245852577137,0.0,0.0,0.0,-0.4653103076530445,0.0,0.0,0.7080629159499485,0.0788508399472439,-0.1215409897183698,0.0
Joe Ryan,0.0,0.0,0.0,0.0,-0.07874639386883031,0.09096961260699407,0.015661148846996105,-0.09004717284845463,0.0022116825815549357,0.06033027411528684,0.0
Jose Quintana,0.7806580170516767,0.0,-0.13351549357195858,0.0,-0.020286184028359078,0.0,0.0,-0.5981322571364873,0.0,0.0,-0.028724082314872473
José Berríos,0.05989940479804709,0.0,0.0,-0.03248902657824899,-0.0668901227842835,0.0,0.0,-0.12436477479629258,0.0,0.0,0.1639098994084188
José Soriano,0.0,0.0,0.0,0.0,8.231013476708154e-05,0.06409660356756738,0.062241805357711726,-0.2690148401449394,0.1194882247733371,0.0,0.0
Justin Verlander,0.03751377848653786,0.0,-0.03346355174634043,0.0,-0.15577700868251157,0.0,0.0,0.0,0.13498036589783124,0.009597077019090336,0.0
Kevin Gausman,0.0,0.0,0.0,0.0,-0.22103706075005955,0.17754698833850657,0.0,0.0,0.044834400276177286,0.0,0.0
Kyle Freeland,-0.04334466411294885,0.0,0.0,-0.04297905328403505,-0.09132488444630388,0.0,0.17055343107643267,-0.052952530677266726,0.0,0.06004770144412011,0.0
Kyle Hendricks,-0.11393062051261382,0.0,-0.1525320187299906,0.0,0.8419616883226586,0.0,0.0,-0.5758437264470013,0.0,0.0,0.0
