pitcher_name,pitch_type,pitches,avg_release_speed,avg_release_spin_rate,whiff_rate,weak_contact_rate,whiff_or_weak_rate,mean_pitcher_run_value,pitch_label,pitcher_total_pitches,usage_rate,in_arsenal,arsenal_size
Nick Pivetta,FF,1092,93.80641025641026,2325.9798534798533,0.11996336996336997,0.08516483516483517,0.20512820512820512,0.015496336996336997,4-seam fastball (FF),2289,0.47706422018348627,True,5
Nick Pivetta,CU,500,79.0326,2796.762,0.062,0.096,0.158,-1.5999999999999044e-05,curveball (CU),2289,0.218435998252512,True,5
Nick Pivetta,ST,431,81.92877030162414,2447.218097447796,0.1902552204176334,0.12064965197215777,0.3109048723897912,0.011897911832946636,sweeper (ST),2289,0.18829183049366535,True,5
Nick Pivetta,FC,199,90.30100502512563,2351.854271356784,0.06532663316582915,0.1306532663316583,0.19597989949748743,0.01778391959798995,cutter (FC),2289,0.08693752730449979,True,5
Nick Pivetta,SI,49,93.1938775510204,2234.081632653061,0.0,0.20408163265306123,0.20408163265306123,-0.018142857142857145,sinker (SI),2289,0.021406727828746176,True,5
Noah Cameron,FF,457,92.31684901531729,2286.0875273522975,0.05470459518599562,0.12253829321663019,0.1772428884026258,-0.003940919037199127,4-seam fastball (FF),1751,0.2609937178754997,True,5
Noah Cameron,FC,369,88.16124661246613,2462.0569105691056,0.12466124661246612,0.11924119241192412,0.24390243902439024,-0.008517615176151763,cutter (FC),1751,0.2107367218732153,True,5
Noah Cameron,CH,337,81.29584569732938,1516.1246290801187,0.20474777448071216,0.11275964391691394,0.31750741839762614,0.003178041543026708,changeup (CH),1751,0.19246145059965733,True,5
Noah Cameron,CU,336,80.84642857142858,2395.1488095238096,0.13095238095238096,0.12797619047619047,0.25892857142857145,0.016092261904761904,curveball (CU),1751,0.19189034837235866,True,5
Noah Cameron,SL,252,84.10833333333333,2535.285714285714,0.1626984126984127,0.11507936507936507,0.2777777777777778,0.012182539682539682,slider (SL),1751,0.143917761279269,True,5
Patrick Corbin,SL,681,80.38898678414097,2228.662261380323,0.17474302496328928,0.08957415565345081,0.2643171806167401,-0.012265785609397943,slider (SL),2055,0.33138686131386863,True,5
Patrick Corbin,SI,594,91.57424242424243,2089.0521885521885,0.058922558922558925,0.11952861952861953,0.17845117845117844,0.0037003367003366986,sinker (SI),2055,0.28905109489051095,True,5
Patrick Corbin,FC,517,87.54526112185687,2322.8452611218568,0.1276595744680851,0.10638297872340426,0.23404255319148937,0.019220502901353964,cutter (FC),2055,0.25158150851581507,True,5
Patrick Corbin,CH,202,81.45495049504952,1514.3712871287128,0.17326732673267325,0.11386138613861387,0.2871287128712871,-0.018069306930693068,changeup (CH),2055,0.09829683698296837,True,5
Patrick Corbin,FF,49,91.16122448979591,2169.1632653061224,0.061224489795918366,0.04081632653061224,0.10204081632653061,-0.0196734693877551,4-seam fastball (FF),2055,0.023844282238442822,True,5
