pitcher_name,CH,CS,CU,FC,FF,FS,KC,SI,SL,ST,SV
Michael Lorenzen,-0.00319857799908154,0.0,0.012691854478949964,-0.004634250666802332,-0.007291216531506704,0.0,0.0,-0.002153194957472544,0.016190683273848407,-0.011605297597934865,0.0
Michael Wacha,0.046354232965248286,0.0,0.007672511228649347,-0.024707793463891084,-0.01265059391551923,0.0,0.0,-0.022464877870620955,0.0057965210561337676,0.0,0.0
Miles Mikolas,0.10918937593982052,0.0,0.06954603877334117,0.0,-0.2718678435152088,0.0,0.0,0.0009288636948044417,0.07597272773080886,0.016237995459859267,0.0
Mitch Keller,-0.02833326569434614,0.0,0.04515494441635344,0.0,-0.012399245582155457,0.0,0.0,-0.07743173673733604,0.020109473106356,0.05903203917921029,0.0
Mitchell Parker,0.0,0.0,-0.0691187671276947,0.0,0.03951601706200628,-0.03094558395414127,0.0,0.0,0.060548334019829876,0.0,0.0
Nick Lodolo,-0.04568413583630711,0.0,0.034916652896169395,0.0,0.0038184626134095878,0.0,0.0,0.006949020326728088,0.0,0.0,0.0
Nick Martinez,0.08224940082709523,0.0,0.02893469535275541,-0.06400139946987748,-0.09888110854617706,0.0,0.0,0.005425449315668193,0.04627146870785782,0.0,0.0
Nick Pivetta,0.0,0.0,-0.04503838430140535,-0.010299325365265531,0.02254072880355572,0.0,0.0,-0.006646783129085649,0.0,0.0325745366877979,0.0
Noah Cameron,0.003289421665479355,0.0,0.026515071027361534,-0.014083540914520253,-0.006600173607729965,0.0,0.0,0.0,-0.009120778170590572,0.0,0.0
Patrick Corbin,-0.011716035186359148,0.0,0.0,-0.11897659469178044,0.05251251953953246,0.0,0.0,-0.07490813999318638,0.1498893726693882,0.0,0.0
Paul Skenes,-0.025264895353243177,0.0,0.04801876572161541,0.0,-0.042826427806386944,0.01580441729608266,0.0,-0.02903803482506697,-0.0011590984050071711,0.034465273372006916,0.0
Randy Vásquez,-0.07882654364560003,0.0,0.1523644339768593,-0.11061314480131876,0.029764075547532232,0.0,0.0,0.006387568100946658,-0.01882471884405949,0.01974832966563969,0.0
Ranger Suarez,0.02792415992591418,0.0,0.09747624402512081,0.03499526103925302,-0.045095708427154935,0.0,0.0,-0.10798667271585854,-0.007313283847274038,0.0,0.0
Robbie Ray,-0.20989889582783244,0.0,0.0,0.0,0.10063017285966042,0.0,0.010772721152944448,0.0,0.1047759298049468,0.0,0.0
Ryan Pepiot,0.09782017089507651,0.0,-5.188620249177363e-05,-0.01126375301841547,-0.09887371136424533,0.0,0.0,-0.004380641576013859,0.016618102553810306,0.0,0.0
Ryne Nelson,-0.08496177847812246,0.0,0.10112273770690139,-0.0143202136923686,-0.00838668789914296,0.0,0.0,0.0,0.006545942362732159,0.0,0.0
Sandy Alcantara,-0.01701918619823089,0.0,0.0,0.002409440603098384,0.015185312832078328,0.0,0.0,-0.049315147618601944,0.04873958038165651,0.0,0.0
Sean Burke,-0.04829250931526223,0.0,0.0,0.0,-0.24892927806160292,0.0,0.19604703156311637,0.0027361403343331542,0.09843861547941544,0.0,0.0
Seth Lugo,0.0004287996100424356,-0.007537831503032309,0.05111092315817148,-0.05410009816988701,-0.05115852988198923,0.0,0.0,0.001970951191664907,0.013513648219938187,0.019228384664802374,0.01840732880651663
Shane Baz,0.037386528257973534,0.0,0.0,-0.05524706222132291,-0.03489481988993686,0.0,0.037386185124302605,0.0,0.015369168728983945,0.0,0.0
Shane Smith,-0.009480493088428726,0.0,0.06322607127198818,0.0,0.003283554243051321,0.0,0.0,-0.017163614377786848,-0.04027687705112615,0.0,0.0
Shota Imanaga,0.0,0.0,0.011054253621084927,0.0,0.14719123816550442,-0.29061825671590896,0.0,0.0,0.0,0.1173702010122999,0.0
Slade Cecconi,-0.06307767325501262,0.0,0.059988544866304436,-0.015463835885671583,0.002268096958979763,0.0,0.0,0.0053320939964163995,0.010000250720347081,0.0,0.0
Sonny Gray,0.12247062500065614,0.0,-0.017508269518316466,0.07651940686986561,-0.13922995547655231,0.0,0.0,-0.03641817628986368,-0.0056148579437202036,-0.002083827602309395,0.0
Spencer Strider,-0.10844149360122868,0.0,0.08927332573931078,0.0,-0.1588334320077818,0.0,0.0,0.0,0.17800159986969924,0.0,0.0
Taijuan Walker,0.0,0.0,-0.012134185640838763,0.11084543033402416,0.078490384968429,-0.12060570406068447,0.0,-0.10196353550986847,0.04536760990893885,0.0,0.0
Taj Bradley,0.0,0.0,0.09843791377804774,0.0457320005319192,-0.0742393731810773,0.006735880793796053,0.0,-0.07666642192268615,0.0,0.0,0.0
Tanner Bibee,0.013607818935724795,0.0,-0.010110229980558666,0.07132875876210641,0.05139165638786597,0.0,0.0,-0.05235012511523178,0.0,-0.07386787898990718,0.0
Tarik Skubal,0.0028740403679630745,0.0,0.022981774916807054,0.0,-0.0772297854418538,0.0,0.0,0.010064668361739531,0.04132470905710455,0.0,0.0
Tomoyuki Sugano,0.0,0.0,-0.013746343536401792,-0.0021326709237459956,0.011662675059356403,-0.02483072063853866,0.0,-0.05772680213943422,0.0,0.08677386217876396,0.0
Tyler Anderson,0.13589284617976485,0.0,0.0,0.007875686825332327,-0.12910874485301269,0.0,0.0,-0.006166158793519386,-0.006885906509649729,0.0,0.0
