pitcher_name,pitch_type,pitches,avg_velocity,whiff_rate,weak_contact_rate,mean_pitcher_run_value,pitch_label,pitcher_total_pitches,usage_rate,in_arsenal,arsenal_size
Germán Márquez,FF,582,94.78419243986255,0.0429553264604811,0.09450171821305842,-0.03901202749140894,4-seam fastball (FF),1696,0.3431603773584906,True,5
Germán Márquez,KC,541,85.48632162661737,0.18484288354898337,0.08872458410351201,-0.005678373382624767,knuckle curve (KC),1696,0.31898584905660377,True,5
Germán Márquez,SI,349,94.23724928366764,0.017191977077363897,0.15759312320916904,-0.012126074498567336,sinker (SI),1696,0.20577830188679244,True,5
Germán Márquez,SL,183,88.78196721311475,0.10382513661202186,0.12568306010928962,-0.028923497267759564,slider (SL),1696,0.10790094339622641,True,5
Germán Márquez,CH,41,88.38292682926829,0.04878048780487805,0.0975609756097561,-0.026682926829268296,changeup (CH),1696,0.024174528301886794,True,5
Hunter Brown,FF,910,96.5689010989011,0.11648351648351649,0.06263736263736264,0.013939560439560439,4-seam fastball (FF),2349,0.3873988931460196,True,6
Hunter Brown,SI,537,95.6685288640596,0.08752327746741155,0.15083798882681565,0.009329608938547486,sinker (SI),2349,0.22860791826309068,True,6
Hunter Brown,KC,403,83.53870967741935,0.17121588089330025,0.07196029776674938,0.01147394540942928,knuckle curve (KC),2349,0.1715623669646658,True,6
Hunter Brown,CH,272,88.16764705882352,0.11764705882352941,0.125,-0.007724264705882354,changeup (CH),2349,0.11579395487441464,True,6
Hunter Brown,SL,192,91.37395833333333,0.125,0.13541666666666666,0.010541666666666666,slider (SL),2349,0.08173690932311622,True,6
Hunter Brown,FC,35,93.18285714285715,0.08571428571428572,0.08571428571428572,-0.19319999999999998,cutter (FC),2349,0.01489995742869306,True,6
JP Sears,FF,761,92.22128777923784,0.1011826544021025,0.10512483574244415,-0.013285151116951381,4-seam fastball (FF),1867,0.4076057846813069,True,6
JP Sears,ST,490,79.2026530612245,0.11836734693877551,0.10612244897959183,0.0056897959183673475,sweeper (ST),1867,0.26245313336904125,True,6
JP Sears,CH,285,83.40561403508771,0.09824561403508772,0.14035087719298245,-0.004280701754385965,changeup (CH),1867,0.15265131226566683,True,6
JP Sears,SI,131,90.46259541984733,0.061068702290076333,0.1297709923664122,0.00683969465648855,sinker (SI),1867,0.07016604177825388,True,6
JP Sears,SL,122,80.78934426229507,0.09836065573770492,0.12295081967213115,0.014532786885245903,slider (SL),1867,0.06534547402249598,True,6
JP Sears,CU,66,79.43939393939394,0.10606060606060606,0.21212121212121213,-0.05275757575757575,curveball (CU),1867,0.03535083020889127,True,6
JP Sears,FC,12,88.125,0.0,0.08333333333333333,0.013249999999999998,cutter (FC),1867,0.006427423674343867,False,6
Jack Flaherty,FF,1067,92.87235238987816,0.07310215557638237,0.08997188378631678,-0.00115651358950328,4-seam fastball (FF),2259,0.4723328906595839,True,5
Jack Flaherty,KC,565,77.85132743362831,0.21238938053097345,0.0831858407079646,0.0011858407079646024,knuckle curve (KC),2259,0.2501106684373617,True,5
Jack Flaherty,SL,530,84.91641509433961,0.12641509433962264,0.10566037735849057,0.00888679245283019,slider (SL),2259,0.23461708720672864,True,5
Jack Flaherty,CH,64,85.8265625,0.09375,0.03125,-0.029015625,changeup (CH),2259,0.0283311199645861,True,5
Jack Flaherty,SI,33,90.88484848484848,0.12121212121212122,0.030303030303030304,-0.052515151515151515,sinker (SI),2259,0.014608233731739707,True,5
Jack Leiter,FF,765,97.30993464052288,0.09542483660130718,0.08627450980392157,0.01380392156862745,4-seam fastball (FF),2009,0.38078646092583374,True,5
Jack Leiter,SL,460,87.52652173913043,0.14130434782608695,0.11739130434782609,-0.0009760869565217409,slider (SL),2009,0.22896963663514186,True,5
Jack Leiter,CH,340,90.62764705882353,0.12941176470588237,0.07941176470588235,-0.01149705882352941,changeup (CH),2009,0.16923842707814835,True,5
Jack Leiter,SI,246,96.07479674796748,0.06910569105691057,0.10569105691056911,0.002934959349593495,sinker (SI),2009,0.12244897959183673,True,5
Jack Leiter,CU,197,81.93553299492386,0.12690355329949238,0.05583756345177665,-0.020335025380710657,curveball (CU),2009,0.09805873568939771,True,5
Jack Leiter,PO,1,94.7,0.0,0.0,-0.035,PO (PO),2009,0.0004977600796416127,False,5
Jacob deGrom,FF,964,97.48101659751038,0.11721991701244813,0.11099585062240663,0.014808091286307055,4-seam fastball (FF),2097,0.4597043395326657,True,4
Jacob deGrom,SL,773,90.36131953428202,0.1888745148771022,0.11254851228978008,0.010338939197930143,slider (SL),2097,0.368621840724845,True,4
Jacob deGrom,CH,250,89.8444,0.176,0.052,-0.004431999999999999,changeup (CH),2097,0.11921793037672866,True,4
Jacob deGrom,CU,110,80.83636363636364,0.14545454545454545,0.07272727272727272,0.013436363636363637,curveball (CU),2097,0.05245588936576061,True,4
Jake Irvin,FF,757,92.38282694848085,0.0845442536327609,0.08982826948480846,-0.009025099075297227,4-seam fastball (FF),2367,0.3198141106886354,True,6
Jake Irvin,CU,701,77.7681883024251,0.11269614835948645,0.09415121255349501,-0.009667617689015692,curveball (CU),2367,0.296155471060414,True,6
Jake Irvin,SI,526,91.93612167300381,0.051330798479087454,0.15399239543726237,0.004007604562737643,sinker (SI),2367,0.2222222222222222,True,6
Jake Irvin,CH,179,85.65083798882682,0.08379888268156424,0.1340782122905028,-0.05105586592178771,changeup (CH),2367,0.07562315166877905,True,6
Jake Irvin,FC,106,87.2,0.08490566037735849,0.10377358490566038,-0.0145188679245283,cutter (FC),2367,0.04478242501056189,True,6
Jake Irvin,SL,97,83.5041237113402,0.061855670103092786,0.14432989690721648,-0.003701030927835052,slider (SL),2367,0.0409801436417406,True,6
Jake Irvin,PO,1,88.8,0.0,0.0,-0.054,PO (PO),2367,0.0004224757076468103,False,6
Jeffrey Springs,FF,979,90.71899897854954,0.06537282941777324,0.09193054136874361,0.0032798774259448415,4-seam fastball (FF),2295,0.42657952069716776,True,5
Jeffrey Springs,CH,578,79.16608996539793,0.23529411764705882,0.16782006920415224,-0.005882352941176471,changeup (CH),2295,0.2518518518518518,True,5
Jeffrey Springs,SL,469,83.47889125799573,0.09168443496801706,0.1023454157782516,0.00799360341151386,slider (SL),2295,0.20435729847494552,True,5
Jeffrey Springs,ST,138,76.24710144927536,0.10869565217391304,0.10869565217391304,0.023449275362318844,sweeper (ST),2295,0.06013071895424837,True,5
Jeffrey Springs,FC,131,86.86870229007633,0.10687022900763359,0.10687022900763359,-0.022748091603053435,cutter (FC),2295,0.05708061002178649,True,5
Jesús Luzardo,FF,813,96.48351783517836,0.09225092250922509,0.09348093480934809,0.005570725707257071,4-seam fastball (FF),2420,0.3359504132231405,True,5
Jesús Luzardo,ST,773,86.1248382923674,0.1888745148771022,0.06727037516170763,0.014201811125485122,sweeper (ST),2420,0.3194214876033058,True,5
Jesús Luzardo,CH,430,87.85488372093023,0.19534883720930232,0.14651162790697675,0.011667441860465116,changeup (CH),2420,0.17768595041322313,True,5
Jesús Luzardo,SI,255,95.78901960784314,0.09411764705882353,0.12549019607843137,-0.015160784313725492,sinker (SI),2420,0.10537190082644628,True,5
Jesús Luzardo,SL,149,86.548322147651,0.18120805369127516,0.10738255033557047,-0.005167785234899326,slider (SL),2420,0.0615702479338843,True,5
Joe Ryan,FF,1075,93.64055813953489,0.14046511627906977,0.09302325581395349,0.01345953488372093,4-seam fastball (FF),2169,0.4956201014292301,True,6
Joe Ryan,ST,291,80.63676975945017,0.14432989690721648,0.10309278350515463,-0.004079037800687286,sweeper (ST),2169,0.13416320885200553,True,6
Joe Ryan,SI,277,93.15090252707581,0.06859205776173286,0.09025270758122744,0.0027581227436823093,sinker (SI),2169,0.12770862148455508,True,6
Joe Ryan,FS,227,87.65947136563877,0.07048458149779736,0.08370044052863436,-0.02247136563876652,splitter (FS),2169,0.10465652374366068,True,6
Joe Ryan,SL,208,88.03076923076924,0.09134615384615384,0.10096153846153846,-0.008427884615384617,slider (SL),2169,0.0958967266021208,True,6
Joe Ryan,KC,90,79.14555555555556,0.17777777777777778,0.07777777777777778,0.008477777777777779,knuckle curve (KC),2169,0.04149377593360996,True,6
Joe Ryan,UN,1,56.5,0.0,0.0,-0.029,UN (UN),2169,0.0004610419548178884,False,6
Jose Quintana,SI,763,90.51349934469201,0.04456094364351245,0.0891218872870249,-0.0006644823066841423,sinker (SI),1741,0.4382538770821367,True,5
Jose Quintana,CH,389,85.57172236503857,0.09254498714652956,0.13110539845758354,-0.00226478149100257,changeup (CH),1741,0.2234348075818495,True,5
Jose Quintana,CU,243,78.19341563786008,0.09465020576131687,0.12757201646090535,0.005950617283950618,curveball (CU),1741,0.13957495692130958,True,5
Jose Quintana,FF,198,90.41868686868688,0.09595959595959595,0.11616161616161616,-0.013843434343434343,4-seam fastball (FF),1741,0.11372774267662263,True,5
Jose Quintana,SV,148,78.4412162162162,0.16891891891891891,0.1554054054054054,0.01676351351351351,slurve (SV),1741,0.08500861573808156,True,5
José Berríos,SI,697,92.16800573888092,0.040172166427546625,0.11621233859397417,-0.000437589670014347,sinker (SI),2079,0.33525733525733525,True,5
José Berríos,SV,539,82.5352504638219,0.14471243042671614,0.09833024118738404,-0.00967903525046382,slurve (SV),2079,0.25925925925925924,True,5
José Berríos,FF,375,93.0256,0.06933333333333333,0.09866666666666667,-0.007717333333333335,4-seam fastball (FF),2079,0.18037518037518038,True,5
José Berríos,CH,346,85.15462427745665,0.17341040462427745,0.1416184971098266,-7.514450867051917e-05,changeup (CH),2079,0.16642616642616642,True,5
José Berríos,FC,121,89.52644628099173,0.09917355371900827,0.1652892561983471,-0.007876033057851237,cutter (FC),2079,0.0582010582010582,True,5
José Berríos,UN,1,63.5,0.0,0.0,-0.027,UN (UN),2079,0.000481000481000481,False,5
José Soriano,SI,1096,97.19981751824818,0.07937956204379562,0.13138686131386862,-0.003666970802919708,sinker (SI),2209,0.49615210502489815,True,5
José Soriano,KC,583,85.23207547169812,0.1595197255574614,0.08061749571183534,0.0037101200686106344,knuckle curve (KC),2209,0.26392032593933906,True,5
José Soriano,FS,201,92.2273631840796,0.19402985074626866,0.05472636815920398,0.006343283582089552,splitter (FS),2209,0.09099139882299682,True,5
José Soriano,FF,191,97.8869109947644,0.11518324607329843,0.06282722513089005,0.006167539267015706,4-seam fastball (FF),2209,0.08646446355817111,True,5
José Soriano,SL,130,89.13615384615385,0.2230769230769231,0.06153846153846154,-0.0013153846153846178,slider (SL),2209,0.058850158442734266,True,5
José Soriano,CH,8,86.85,0.125,0.0,-0.01725,changeup (CH),2209,0.0036215482118605704,False,5
Justin Verlander,FF,951,93.92355415352262,0.08622502628811778,0.10304942166140904,0.0015236593059936919,4-seam fastball (FF),2120,0.44858490566037734,True,5
Justin Verlander,SL,488,87.13504098360656,0.17827868852459017,0.10655737704918032,-0.01473360655737705,slider (SL),2120,0.23018867924528302,True,5
Justin Verlander,CU,321,78.43831775700934,0.1059190031152648,0.09345794392523364,-0.008669781931464175,curveball (CU),2120,0.15141509433962264,True,5
Justin Verlander,CH,184,84.6304347826087,0.13043478260869565,0.125,0.0032282608695652177,changeup (CH),2120,0.08679245283018867,True,5
Justin Verlander,ST,167,80.58982035928143,0.12574850299401197,0.15568862275449102,0.040185628742514974,sweeper (ST),2120,0.07877358490566037,True,5
Justin Verlander,SI,9,93.0,0.2222222222222222,0.1111111111111111,-0.1167777777777778,sinker (SI),2120,0.0042452830188679245,False,5
Kevin Gausman,FF,1314,94.46278538812786,0.0852359208523592,0.10121765601217655,0.013291476407914764,4-seam fastball (FF),2450,0.5363265306122449,True,3
Kevin Gausman,FS,908,84.90671806167401,0.2026431718061674,0.10242290748898679,0.008009911894273128,splitter (FS),2450,0.3706122448979592,True,3
Kevin Gausman,SL,226,83.2504424778761,0.13274336283185842,0.06637168141592921,-0.011836283185840707,slider (SL),2450,0.09224489795918367,True,3
Kevin Gausman,SI,2,93.65,0.0,0.5,0.10250000000000001,sinker (SI),2450,0.0008163265306122449,False,3
Kyle Freeland,FF,642,91.6278816199377,0.0529595015576324,0.1308411214953271,-0.018733644859813083,4-seam fastball (FF),1970,0.32588832487309644,True,6
Kyle Freeland,KC,531,82.52297551789077,0.1807909604519774,0.09792843691148775,0.009097928436911488,knuckle curve (KC),1970,0.26954314720812184,True,6
Kyle Freeland,FC,304,87.29802631578947,0.10526315789473684,0.1118421052631579,-0.0035328947368421055,cutter (FC),1970,0.15431472081218275,True,6
Kyle Freeland,ST,251,83.57569721115537,0.12350597609561753,0.12749003984063745,-0.014653386454183268,sweeper (ST),1970,0.12741116751269035,True,6
Kyle Freeland,CH,121,86.34297520661157,0.049586776859504134,0.08264462809917356,-0.016041322314049585,changeup (CH),1970,0.06142131979695432,True,6
Kyle Freeland,SI,121,91.37107438016528,0.05785123966942149,0.1322314049586777,-0.013809917355371903,sinker (SI),1970,0.06142131979695432,True,6
Kyle Hendricks,SI,797,86.18745294855708,0.050188205771643665,0.1468005018820577,-0.005478042659974908,sinker (SI),2064,0.3861434108527132,True,4
Kyle Hendricks,CH,788,79.44555837563452,0.14974619289340102,0.16878172588832488,0.01130456852791878,changeup (CH),2064,0.3817829457364341,True,4
Kyle Hendricks,FF,308,86.50129870129871,0.08441558441558442,0.09740259740259741,0.009753246753246752,4-seam fastball (FF),2064,0.14922480620155038,True,4
Kyle Hendricks,CU,169,72.30887573964498,0.023668639053254437,0.047337278106508875,-0.029213017751479293,curveball (CU),2064,0.08187984496124032,True,4
Kyle Hendricks,PO,2,84.55000000000001,0.0,0.0,-0.0395,PO (PO),2064,0.0009689922480620155,False,4
Logan Allen,FF,728,91.22678571428573,0.09752747252747253,0.07967032967032966,-0.008958791208791209,4-seam fastball (FF),2172,0.3351749539594843,True,5
Logan Allen,ST,513,78.05302144249512,0.10526315789473684,0.10331384015594541,-0.007939571150097467,sweeper (ST),2172,0.2361878453038674,True,5
Logan Allen,CH,385,82.44935064935065,0.09610389610389611,0.15584415584415584,-0.008592207792207793,changeup (CH),2172,0.17725598526703498,True,5
Logan Allen,SI,285,88.99333333333333,0.0456140350877193,0.0912280701754386,0.007796491228070176,sinker (SI),2172,0.13121546961325967,True,5
Logan Allen,FC,257,85.72568093385215,0.0933852140077821,0.07392996108949416,-0.0021828793774319065,cutter (FC),2172,0.11832412523020258,True,5
Logan Allen,SL,4,83.375,0.25,0.0,0.011000000000000003,slider (SL),2172,0.001841620626151013,False,5
Logan Gilbert,FF,646,95.40030959752322,0.12074303405572756,0.08513931888544891,0.006363777089783282,4-seam fastball (FF),1758,0.36746302616609783,True,4
Logan Gilbert,SL,622,87.46961414790997,0.1639871382636656,0.09646302250803858,-8.681672025723447e-05,slider (SL),1758,0.35381114903299204,True,4
Logan Gilbert,FS,342,81.72573099415204,0.2894736842105263,0.06725146198830409,0.022043859649122807,splitter (FS),1758,0.1945392491467577,True,4
Logan Gilbert,CU,128,82.196875,0.171875,0.0546875,0.00011718749999999924,curveball (CU),1758,0.07281001137656427,True,4
Logan Gilbert,SI,20,94.89,0.05,0.0,-0.06260000000000002,sinker (SI),1758,0.011376564277588168,False,4
Logan Webb,SI,892,92.5396860986547,0.053811659192825115,0.12331838565022421,0.008687219730941704,sinker (SI),2624,0.3399390243902439,True,5
Logan Webb,ST,700,84.64185714285715,0.11571428571428571,0.08428571428571428,-0.0005257142857142859,sweeper (ST),2624,0.26676829268292684,True,5
Logan Webb,CH,639,86.47981220657277,0.17996870109546165,0.107981220657277,0.012181533646322379,changeup (CH),2624,0.24352134146341464,True,5
Logan Webb,FF,201,92.73233830845771,0.20398009950248755,0.04975124378109453,-0.0022288557213930352,4-seam fastball (FF),2624,0.07660060975609756,True,5
Logan Webb,FC,192,91.06197916666667,0.10416666666666667,0.11979166666666667,-0.0031927083333333326,cutter (FC),2624,0.07317073170731707,True,5
Lucas Giolito,FF,891,93.25286195286196,0.07856341189674523,0.0931537598204265,0.002662177328843995,4-seam fastball (FF),1855,0.4803234501347709,True,4
Lucas Giolito,SL,479,86.00041753653444,0.1440501043841336,0.0918580375782881,0.005509394572025051,slider (SL),1855,0.2582210242587601,True,4
Lucas Giolito,CH,418,81.66555023923445,0.14114832535885166,0.11961722488038277,-0.008339712918660288,changeup (CH),1855,0.22533692722371967,True,4
Lucas Giolito,CU,66,78.64393939393939,0.06060606060606061,0.06060606060606061,-0.004030303030303031,curveball (CU),1855,0.03557951482479784,True,4
Lucas Giolito,PO,1,94.1,0.0,0.0,-0.044,PO (PO),1855,0.0005390835579514825,False,4
Luis Castillo,FF,1111,94.95607560756075,0.1476147614761476,0.0891089108910891,0.010297929792979298,4-seam fastball (FF),2383,0.46621905161561056,True,4
Luis Castillo,SI,519,94.83025048169557,0.055876685934489405,0.14450867052023122,-0.005373795761078998,sinker (SI),2383,0.21779269827947964,True,4
Luis Castillo,SL,477,84.51299790356394,0.15932914046121593,0.07337526205450734,0.002647798742138365,slider (SL),2383,0.20016785564414605,True,4
Luis Castillo,CH,276,87.15833333333333,0.10144927536231885,0.11594202898550725,-0.012257246376811592,changeup (CH),2383,0.11582039446076374,True,4
Luis Severino,FF,616,96.12337662337663,0.09902597402597403,0.07792207792207792,-0.004246753246753247,4-seam fastball (FF),2189,0.2814070351758794,True,6
Luis Severino,ST,541,84.57190388170056,0.08872458410351201,0.11090573012939002,-0.004619223659889094,sweeper (ST),2189,0.24714481498401097,True,6
Luis Severino,SI,433,95.54734411085451,0.05542725173210162,0.16628175519630484,0.003547344110854503,sinker (SI),2189,0.19780721790772043,True,6
Luis Severino,FC,384,93.28098958333334,0.06770833333333333,0.09895833333333333,0.0014947916666666666,cutter (FC),2189,0.1754225673823664,True,6
Luis Severino,CH,119,86.20336134453783,0.1092436974789916,0.11764705882352941,-0.03077310924369748,changeup (CH),2189,0.054362722704431245,True,6
Luis Severino,SL,96,87.05208333333333,0.0625,0.14583333333333334,0.00996875,slider (SL),2189,0.0438556418455916,True,6
MacKenzie Gore,FF,1122,95.25436720142602,0.10606060606060606,0.08199643493761141,-0.00020855614973262036,4-seam fastball (FF),2267,0.4949272165857962,True,5
MacKenzie Gore,CU,543,81.59668508287292,0.16206261510128914,0.06445672191528545,0.003683241252302025,curveball (CU),2267,0.23952359947066607,True,5
MacKenzie Gore,SL,279,86.71362007168459,0.2078853046594982,0.08960573476702509,0.009702508960573477,slider (SL),2267,0.12307013674459638,True,5
MacKenzie Gore,CH,228,86.12061403508773,0.19298245614035087,0.11403508771929824,-0.02793859649122807,changeup (CH),2267,0.10057344508160565,True,5
MacKenzie Gore,FC,95,90.34526315789473,0.24210526315789474,0.05263157894736842,0.018621052631578948,cutter (FC),2267,0.04190560211733568,True,5
Matthew Boyd,FF,1018,93.3048133595285,0.09332023575638507,0.1031434184675835,0.008875245579567778,4-seam fastball (FF),2179,0.4671867829279486,True,5
Matthew Boyd,CH,519,78.70269749518305,0.18882466281310212,0.14065510597302505,0.009710982658959538,changeup (CH),2179,0.23818265259293253,True,5
Matthew Boyd,SL,332,82.01144578313253,0.1686746987951807,0.11144578313253012,0.00025000000000000087,slider (SL),2179,0.1523634694814135,True,5
Matthew Boyd,CU,249,73.58032128514056,0.06827309236947791,0.07630522088353414,-0.010016064257028112,curveball (CU),2179,0.11427260211106012,True,5
Matthew Boyd,SI,61,91.34426229508196,0.09836065573770492,0.16393442622950818,-0.011573770491803278,sinker (SI),2179,0.02799449288664525,True,5
Matthew Liberatore,FF,552,93.87409420289855,0.06521739130434782,0.12681159420289856,0.003346014492753622,4-seam fastball (FF),1902,0.2902208201892745,True,6
Matthew Liberatore,SL,411,86.39489051094891,0.19464720194647203,0.1192214111922141,0.017591240875912406,slider (SL),1902,0.21608832807570977,True,6
Matthew Liberatore,CU,296,77.43851351351351,0.11148648648648649,0.07094594594594594,-0.005736486486486486,curveball (CU),1902,0.15562565720294427,True,6
Matthew Liberatore,CH,230,88.43739130434783,0.08260869565217391,0.1391304347826087,0.027569565217391304,changeup (CH),1902,0.12092534174553102,True,6
Matthew Liberatore,SI,212,93.96462264150944,0.02830188679245283,0.10849056603773585,-0.00594811320754717,sinker (SI),1902,0.11146161934805468,True,6
Matthew Liberatore,FC,199,90.16432160804021,0.06532663316582915,0.1457286432160804,-0.044698492462311556,cutter (FC),1902,0.1046267087276551,True,6
Matthew Liberatore,PO,2,86.6,0.0,0.0,0.094,PO (PO),1902,0.0010515247108307045,False,6
Max Fried,FC,708,93.52245762711864,0.1059322033898305,0.14124293785310735,0.014100282485875705,cutter (FC),2484,0.28502415458937197,True,7
Max Fried,SI,430,94.07069767441861,0.12325581395348838,0.10697674418604651,0.004367441860465116,sinker (SI),2484,0.17310789049919484,True,7
Max Fried,CU,429,75.17762237762238,0.15151515151515152,0.07459207459207459,0.00814918414918415,curveball (CU),2484,0.17270531400966183,True,7
Max Fried,FF,306,95.87777777777778,0.13398692810457516,0.12418300653594772,-0.006336601307189541,4-seam fastball (FF),2484,0.12318840579710146,True,7
Max Fried,ST,295,81.55016949152542,0.13898305084745763,0.07457627118644068,-0.004383050847457629,sweeper (ST),2484,0.11876006441223833,True,7
Max Fried,CH,276,85.22210144927536,0.15579710144927536,0.14130434782608695,0.012967391304347826,changeup (CH),2484,0.1111111111111111,True,7
Max Fried,SL,40,85.435,0.15,0.125,0.010550000000000002,slider (SL),2484,0.01610305958132045,True,7
Merrill Kelly,CH,613,88.28287112561175,0.18923327895595432,0.12561174551386622,0.0032185970636215326,changeup (CH),2271,0.26992514310876264,True,6
Merrill Kelly,FF,510,91.8986274509804,0.10588235294117647,0.08627450980392157,0.0013843137254901966,4-seam fastball (FF),2271,0.22457067371202113,True,6
Merrill Kelly,FC,473,90.6122621564482,0.07822410147991543,0.09302325581395349,0.017291754756871038,cutter (FC),2271,0.20827829150154117,True,6
Merrill Kelly,SI,296,92.25912162162163,0.037162162162162164,0.16554054054054054,-0.04186486486486487,sinker (SI),2271,0.13033905768383972,True,6
Merrill Kelly,CU,215,81.66883720930232,0.08837209302325581,0.11627906976744186,-0.0064046511627906975,curveball (CU),2271,0.09467195068251871,True,6
Merrill Kelly,SL,164,85.81768292682926,0.16463414634146342,0.12804878048780488,0.02554878048780488,slider (SL),2271,0.0722148833113166,True,6
Michael Lorenzen,FF,410,93.93487804878049,0.07317073170731707,0.08292682926829269,-0.011302439024390244,4-seam fastball (FF),1849,0.22174148188209844,True,7
Michael Lorenzen,SI,341,92.93431085043987,0.05278592375366569,0.10850439882697947,-0.0004105571847507327,sinker (SI),1849,0.18442401297998917,True,7
Michael Lorenzen,CH,315,83.7231746031746,0.19047619047619047,0.13333333333333333,0.0009587301587301578,changeup (CH),1849,0.17036235803136832,True,7
Michael Lorenzen,SL,217,85.19769585253457,0.12903225806451613,0.12903225806451613,0.011705069124423963,slider (SL),1849,0.11736073553272039,True,7
Michael Lorenzen,CU,211,82.16919431279621,0.12322274881516587,0.08056872037914692,-0.040511848341232226,curveball (CU),1849,0.1141157382368848,True,7
Michael Lorenzen,FC,199,90.21859296482413,0.10552763819095477,0.1407035175879397,0.0048241206030150766,cutter (FC),1849,0.10762574364521363,True,7
Michael Lorenzen,ST,156,82.3025641025641,0.10897435897435898,0.1858974358974359,-0.001070512820512819,sweeper (ST),1849,0.08436992969172526,True,7
Michael Wacha,FF,570,93.02947368421053,0.07894736842105263,0.09824561403508772,0.0046789473684210525,4-seam fastball (FF),2123,0.2684879886952426,True,6
Michael Wacha,CH,549,79.77996357012749,0.1621129326047359,0.1493624772313297,0.03015664845173042,changeup (CH),2123,0.2585963259538389,True,6
Michael Wacha,FC,318,88.16352201257861,0.09119496855345911,0.12578616352201258,0.005798742138364779,cutter (FC),2123,0.1497880357983985,True,6
Michael Wacha,SI,272,93.19007352941176,0.051470588235294115,0.13602941176470587,-0.03773529411764706,sinker (SI),2123,0.1281205840791333,True,6
Michael Wacha,SL,249,84.87349397590361,0.15261044176706828,0.13253012048192772,0.0019919678714859445,slider (SL),2123,0.1172868582195007,True,6
Michael Wacha,CU,165,75.09454545454545,0.08484848484848485,0.05454545454545454,-0.010775757575757576,curveball (CU),2123,0.07772020725388601,True,6
Miles Mikolas,FF,547,92.95210237659964,0.08409506398537477,0.09323583180987204,-0.007652650822669104,4-seam fastball (FF),1958,0.27936670071501535,True,6
Miles Mikolas,SL,442,87.7947963800905,0.08823529411764706,0.12669683257918551,-0.007864253393665158,slider (SL),1958,0.2257405515832482,True,6
Miles Mikolas,CU,349,76.14441260744987,0.08595988538681948,0.09169054441260745,-0.012865329512893984,curveball (CU),1958,0.17824310520939735,True,6
Miles Mikolas,SI,335,92.36089552238806,0.05373134328358209,0.15223880597014924,-0.009208955223880598,sinker (SI),1958,0.1710929519918284,True,6
Miles Mikolas,CH,221,85.98461538461538,0.058823529411764705,0.1583710407239819,-0.006239819004524887,changeup (CH),1958,0.1128702757916241,True,6
Miles Mikolas,ST,57,80.77894736842104,0.07017543859649122,0.15789473684210525,-0.04003508771929824,sweeper (ST),1958,0.029111338100102146,True,6
Miles Mikolas,CS,5,69.2,0.0,0.0,-0.0446,CS (CS),1958,0.002553626149131767,False,6
Miles Mikolas,PO,2,89.55,0.0,0.0,-0.027000000000000003,PO (PO),1958,0.0010214504596527069,False,6
Mitch Keller,FF,808,94.09591584158416,0.09034653465346534,0.09034653465346534,0.0033019801980198014,4-seam fastball (FF),2315,0.3490280777537797,True,6
Mitch Keller,ST,443,82.31941309255079,0.13544018058690746,0.11060948081264109,0.010494356659142213,sweeper (ST),2315,0.1913606911447084,True,6
Mitch Keller,SI,404,92.90148514851485,0.04950495049504951,0.10891089108910891,-0.0005297029702970295,sinker (SI),2315,0.17451403887688985,True,6
Mitch Keller,SL,330,86.95363636363636,0.1484848484848485,0.1303030303030303,-0.007060606060606061,slider (SL),2315,0.14254859611231102,True,6
Mitch Keller,CU,167,77.37185628742515,0.08383233532934131,0.04790419161676647,-0.01037125748502994,curveball (CU),2315,0.07213822894168466,True,6
Mitch Keller,CH,160,89.209375,0.0875,0.1125,-0.01668125,changeup (CH),2315,0.06911447084233262,True,6
Mitch Keller,FC,3,92.39999999999999,0.0,0.0,-0.17066666666666666,cutter (FC),2315,0.0012958963282937365,False,6
Mitchell Parker,FF,1217,92.93188167625308,0.05258833196384552,0.11010682004930156,-0.0008553820870994249,4-seam fastball (FF),2177,0.5590261828203951,True,4
Mitchell Parker,CU,472,81.10360169491526,0.1419491525423729,0.08898305084745763,-0.014955508474576272,curveball (CU),2177,0.21681212677997244,True,4
Mitchell Parker,SL,261,84.95862068965518,0.19540229885057472,0.12260536398467432,-0.0041072796934865895,slider (SL),2177,0.11988975654570509,True,4
Mitchell Parker,FS,227,85.39471365638767,0.14537444933920704,0.12334801762114538,0.013541850220264317,splitter (FS),2177,0.10427193385392743,True,4
Nick Lodolo,CU,563,81.89733570159858,0.20603907637655416,0.08703374777975133,0.0030195381882770875,curveball (CU),1973,0.2853522554485555,True,4
Nick Lodolo,FF,542,93.86402214022141,0.1033210332103321,0.08302583025830258,-0.013719557195571956,4-seam fastball (FF),1973,0.2747085656360872,True,4
Nick Lodolo,SI,438,93.70547945205479,0.07077625570776255,0.14383561643835616,-0.0028105022831050224,sinker (SI),1973,0.22199695894576787,True,4
Nick Lodolo,CH,430,87.8446511627907,0.1511627906976744,0.14883720930232558,0.012632558139534882,changeup (CH),1973,0.21794221996958946,True,4
Nick Martinez,FF,449,92.61291759465479,0.053452115812917596,0.12249443207126949,-0.01634075723830735,4-seam fastball (FF),2075,0.2163855421686747,True,6
Nick Martinez,FC,429,89.12307692307694,0.0979020979020979,0.12121212121212122,0.005937062937062937,cutter (FC),2075,0.20674698795180724,True,6
Nick Martinez,CH,408,78.5264705882353,0.14215686274509803,0.13725490196078433,-0.008318627450980392,changeup (CH),2075,0.1966265060240964,True,6
